line_id,product_id
16379-5,49
16379-6,52
16379-7,76
16379-8,10
16379-9,38
16379-10,92
16380-1,74
16380-2,29
16380-3,97
16380-4,60
16381-1,10
16381-2,69
16381-3,45
16382-1,54
16382-2,30
16382-3,9
16382-4,87
16383-1,19
16383-2,99
16383-3,66
16383-4,52
16384-1,22
16384-2,52
16384-3,28
16384-4,96
16384-5,79
16384-6,35
16385-1,64
16385-2,1
16385-3,36
16385-4,81
16385-5,33
16385-6,21
16386-1,26
16386-2,96
16386-3,72
16387-1,58
16387-2,50
16387-3,88
16387-4,62
16387-5,44
16387-6,33
16387-7,11
16387-8,91
16387-9,51
16388-1,25
16388-2,20
16389-1,88
16389-2,56
16390-1,23
16391-1,76
16391-2,5
16391-3,46
16392-1,27
16392-2,39
16392-3,69
16392-4,7
16392-5,36
16392-6,90
16392-7,18
16392-8,89
16392-9,76
16392-10,8
16393-1,9
16393-2,98
16393-3,95
16393-4,21
16393-5,16
16393-6,18
16394-1,36
16394-2,71
16394-3,20
16394-4,30
16394-5,33
16394-6,22
16394-7,46
16394-8,87
16394-9,9
16395-1,49
16395-2,76
16395-3,33
16395-4,18
16395-5,66
16396-1,82
16396-2,23
16396-3,48
16396-4,72
16396-5,92
16396-6,89
16396-7,74
16396-8,62
16396-9,99
16396-10,32
16397-1,56
16397-2,24
16397-3,59
16397-4,10
16397-5,11
16397-6,1
16398-1,41
16398-2,5
16398-3,68
16398-4,29
16398-5,54
16398-6,71
16398-7,21
16398-8,55
16398-9,92
16399-1,48
16399-2,32
16399-3,20
16399-4,87
16399-5,59
16399-6,99
16400-1,87
16400-2,61
16400-3,97
16400-4,50
16400-5,46
16400-6,24
16400-7,48
16400-8,57
16400-9,89
16400-10,4
16401-1,61
16401-2,16
16401-3,19
16401-4,100
16401-5,13
16401-6,71
16401-7,97
16401-8,25
16401-9,94
16402-1,96
16402-2,31
16402-3,46
16403-1,71
16403-2,73
16403-3,20
16403-4,38
16403-5,34
16403-6,42
16403-7,87
16403-8,14
16403-9,82
16403-10,11
16404-1,13
16405-1,44
16405-2,84
16405-3,95
16405-4,57
16405-5,49
16406-1,70
16406-2,49
16406-3,43
16406-4,61
16406-5,77
16407-1,47
16408-1,27
16408-2,42
16408-3,13
16408-4,69
16408-5,20
16408-6,35
16408-7,87
16409-1,33
16409-2,93
16410-1,68
16410-2,35
16410-3,61
16410-4,24
16410-5,51
16410-6,97
16410-7,32
16411-1,48
16411-2,5
16411-3,9
16412-1,38
16412-2,65
16412-3,35
16412-4,85
16412-5,82
16412-6,46
16412-7,79
16412-8,12
16412-9,86
16412-10,21
16413-1,88
16413-2,47
16413-3,87
16413-4,19
16413-5,79
16414-1,22
16414-2,13
16414-3,54
16414-4,62
16414-5,49
16414-6,30
16414-7,77
16414-8,63
16414-9,25
16415-1,84
16415-2,78
16415-3,15
16415-4,52
16415-5,96
16415-6,34
16415-7,47
16415-8,2
16415-9,20
16416-1,22
16416-2,40
16416-3,43
16416-4,21
16416-5,8
16416-6,67
16416-7,45
16417-1,13
16417-2,37
16417-3,49
16417-4,95
16418-1,41
16418-2,90
16418-3,39
16418-4,61
16418-5,16
16418-6,12
16418-7,75
16418-8,48
16419-1,92
16419-2,67
16419-3,42
16419-4,13
16420-1,96
16420-2,84
16420-3,89
16420-4,12
16420-5,71
16421-1,52
16421-2,69
16422-1,56
16422-2,89
16422-3,53
16422-4,74
16422-5,28
16422-6,30
16422-7,34
16423-1,21
16423-2,30
16423-3,28
16423-4,73
16423-5,78
16423-6,4
16423-7,11
16423-8,42
16423-9,91
16423-10,2
16424-1,84
16424-2,69
16424-3,92
16425-1,7
16425-2,51
16425-3,60
16425-4,20
16426-1,30
16426-2,33
16426-3,90
16426-4,51
16426-5,12
16426-6,73
16426-7,77
16426-8,60
16426-9,63
16426-10,93
16427-1,43
16427-2,95
16427-3,46
16427-4,72
16427-5,5
16428-1,14
16428-2,47
16428-3,90
16428-4,65
16428-5,81
16428-6,74
16428-7,72
16428-8,12
16428-9,5
16428-10,34
16429-1,4
16429-2,92
16429-3,93
16429-4,79
16429-5,96
16429-6,39
16429-7,74
16429-8,85
16429-9,5
16430-1,65
16430-2,45
16431-1,42
16431-2,34
16432-1,12
16432-2,93
16432-3,13
16432-4,98
16432-5,71
16432-6,59
16433-1,58
16433-2,86
16433-3,60
16433-4,75
16433-5,24
16433-6,3
16433-7,41
16433-8,34
16434-1,46
16434-2,67
16434-3,32
16434-4,43
16434-5,84
16434-6,52
16434-7,51
16434-8,74
16434-9,29
16435-1,52
16435-2,34
16435-3,67
16435-4,64
16435-5,73
16435-6,29
16435-7,69
16435-8,45
16435-9,93
16435-10,66
16436-1,46
16436-2,52
16436-3,67
16436-4,21
16436-5,60
16437-1,81
16437-2,87
16437-3,14
16437-4,54
16437-5,64
16437-6,34
16438-1,41
16438-2,10
16438-3,67
16438-4,44
16438-5,70
16438-6,15
16438-7,51
16438-8,50
16438-9,69
16439-1,88
16439-2,24
16439-3,37
16439-4,40
16439-5,72
16439-6,83
16440-1,1
16440-2,62
16440-3,2
16441-1,29
16441-2,4
16441-3,97
16441-4,12
16441-5,37
16442-1,27
16442-2,17
16442-3,88
16442-4,75
16443-1,80
16443-2,4
16444-1,32
16445-1,77
16445-2,36
16445-3,20
16445-4,78
16445-5,4
16445-6,73
16445-7,41
16445-8,28
16445-9,62
16446-1,85
16446-2,63
16446-3,43
16446-4,5
16446-5,37
16446-6,22
16446-7,29
16446-8,73
16446-9,95
16446-10,52
16447-1,33
16447-2,40
16447-3,86
16447-4,30
16447-5,60
16447-6,63
16447-7,71
16447-8,56
16447-9,70
16447-10,91
16448-1,64
16448-2,28
16448-3,56
16448-4,24
16448-5,94
16448-6,61
16449-1,17
16449-2,24
16449-3,68
16449-4,50
16449-5,27
16449-6,94
16449-7,52
16449-8,59
16449-9,1
16449-10,2
16450-1,84
16450-2,23
16450-3,49
16450-4,91
16450-5,25
16450-6,99
16450-7,72
16450-8,28
16450-9,2
16450-10,31
16451-1,36
16451-2,30
16452-1,47
16452-2,16
16452-3,33
16452-4,63
16453-1,93
16453-2,80
16453-3,99
16454-1,45
16454-2,95
16454-3,48
16454-4,85
16454-5,49
16454-6,60
16454-7,66
16454-8,14
16454-9,88
16455-1,73
16455-2,82
16455-3,29
16455-4,75
16455-5,96
16455-6,23
16455-7,84
16455-8,2
16456-1,13
16456-2,72
16456-3,58
16456-4,14
16456-5,81
16456-6,28
16456-7,100
16456-8,50
16457-1,72
16457-2,96
16457-3,51
16457-4,13
16457-5,55
16457-6,86
16457-7,36
16457-8,52
16457-9,91
16457-10,31
16458-1,43
16458-2,94
16458-3,98
16458-4,81
16458-5,15
16458-6,45
16458-7,34
16459-1,6
16459-2,84
16459-3,2
16459-4,4
16459-5,30
16459-6,11
16459-7,63
16459-8,93
16459-9,72
16459-10,37
16460-1,25
16461-1,67
16461-2,85
16461-3,93
16462-1,62
16462-2,3
16462-3,23
16462-4,76
16462-5,21
16462-6,24
16462-7,89
16462-8,29
16463-1,31
16463-2,68
16463-3,98
16463-4,36
16463-5,7
16463-6,29
16463-7,47
16463-8,84
16463-9,22
16464-1,88
16464-2,46
16464-3,93
16464-4,81
16464-5,6
16464-6,35
16464-7,76
16464-8,60
16464-9,42
16465-1,65
16465-2,48
16465-3,35
16465-4,8
16465-5,61
16465-6,71
16465-7,70
16465-8,87
16465-9,69
16466-1,59
16466-2,31
16466-3,40
16466-4,24
16466-5,100
16466-6,10
16466-7,23
16466-8,8
16466-9,53
16466-10,75
16467-1,21
16467-2,69
16467-3,77
16468-1,61
16468-2,50
16468-3,93
16468-4,11
16468-5,41
16468-6,19
16468-7,36
16468-8,5
16468-9,28
16469-1,12
16469-2,100
16469-3,76
16469-4,15
16469-5,63
16469-6,28
16470-1,43
16470-2,50
16470-3,35
16470-4,44
16471-1,22
16472-1,26
16472-2,78
16472-3,46
16472-4,82
16472-5,16
16473-1,16
16473-2,73
16473-3,43
16473-4,61
16473-5,76
16474-1,3
16474-2,75
16474-3,11
16474-4,51
16474-5,15
16474-6,58
16474-7,88
16474-8,49
16474-9,65
16475-1,22
16476-1,85
16476-2,25
16476-3,49
16476-4,50
16476-5,51
16476-6,60
16477-1,24
16478-1,30
16478-2,41
16478-3,28
16478-4,95
16479-1,90
16479-2,70
16479-3,16
16480-1,89
16480-2,55
16480-3,35
16480-4,31
16480-5,17
16480-6,54
16480-7,64
16480-8,12
16480-9,47
16481-1,92
16481-2,12
16481-3,41
16481-4,79
16481-5,74
16481-6,72
16481-7,16
16481-8,97
16482-1,61
16483-1,37
16483-2,26
16483-3,14
16483-4,16
16483-5,77
16483-6,70
16484-1,39
16484-2,60
16484-3,51
16484-4,68
16484-5,73
16484-6,57
16484-7,21
16484-8,45
16484-9,76
16484-10,30
16485-1,91
16485-2,100
16485-3,40
16485-4,34
16485-5,22
16486-1,91
16486-2,64
16486-3,79
16486-4,28
16486-5,48
16487-1,22
16487-2,35
16487-3,71
16487-4,60
16487-5,69
16487-6,34
16487-7,13
16487-8,19
16487-9,10
16487-10,31
16488-1,37
16488-2,45
16488-3,49
16488-4,13
16488-5,67
16488-6,90
16488-7,51
16488-8,71
16488-9,83
16489-1,63
16489-2,48
16490-1,59
16490-2,46
16490-3,29
16490-4,51
16490-5,79
16491-1,31
16492-1,20
16492-2,40
16492-3,83
16492-4,57
16492-5,53
16492-6,36
16492-7,95
16492-8,80
16492-9,74
16492-10,15
16493-1,32
16493-2,9
16493-3,60
16493-4,15
16493-5,63
16493-6,54
16493-7,48
16493-8,24
16493-9,58
16494-1,15
16494-2,74
16494-3,3
16494-4,48
16495-1,68
16495-2,88
16495-3,25
16495-4,80
16495-5,96
16495-6,57
16495-7,78
16495-8,9
16495-9,84
16495-10,99
16496-1,33
16496-2,64
16496-3,6
16496-4,38
16496-5,34
16496-6,1
16497-1,61
16497-2,44
16497-3,82
16497-4,53
16497-5,1
16497-6,63
16497-7,90
16498-1,38
16498-2,66
16498-3,21
16498-4,32
16498-5,84
16498-6,69
16499-1,94
16499-2,82
16499-3,63
16499-4,39
16499-5,26
16499-6,87
16499-7,18
16499-8,95
16499-9,16
16499-10,28
16500-1,67
16501-1,4
16501-2,49
16501-3,63
16501-4,57
16501-5,80
16501-6,6
16501-7,87
16502-1,25
16502-2,79
16502-3,18
16502-4,86
16502-5,89
16503-1,74
16503-2,80
16503-3,39
16503-4,34
16503-5,19
16504-1,34
16504-2,41
16504-3,4
16504-4,94
16504-5,18
16504-6,7
16504-7,73
16504-8,56
16504-9,49
16504-10,97
16505-1,81
16505-2,27
16505-3,95
16505-4,36
16505-5,7
16505-6,94
16506-1,83
16506-2,50
16506-3,63
16506-4,39
16506-5,73
16506-6,92
16507-1,95
16508-1,99
16508-2,7
16508-3,27
16508-4,24
16508-5,58
16509-1,45
16509-2,81
16509-3,83
16510-1,49
16510-2,48
16510-3,14
16510-4,64
16511-1,4
16511-2,27
16511-3,31
16511-4,93
16511-5,22
16511-6,97
16511-7,80
16511-8,41
16511-9,40
16511-10,21
16512-1,23
16512-2,86
16512-3,26
16512-4,29
16512-5,78
16513-1,26
16513-2,99
16514-1,49
16514-2,53
16514-3,9
16514-4,14
16515-1,84
16515-2,56
16515-3,100
16515-4,17
16515-5,26
16515-6,31
16515-7,22
16516-1,78
16516-2,73
16516-3,76
16516-4,45
16516-5,7
16516-6,11
16516-7,43
16516-8,83
16517-1,51
16517-2,62
16517-3,65
16517-4,29
16518-1,45
16518-2,11
16518-3,64
16518-4,57
16518-5,4
16518-6,7
16518-7,96
16518-8,74
16518-9,12
16519-1,1
16519-2,23
16520-1,6
16520-2,22
16520-3,10
16520-4,18
16520-5,36
16520-6,91
16520-7,72
16520-8,54
16520-9,51
16520-10,98
16521-1,31
16521-2,74
16522-1,9
16522-2,50
16522-3,6
16522-4,45
16522-5,3
16522-6,95
16522-7,100
16523-1,36
16523-2,3
16523-3,99
16523-4,60
16523-5,4
16524-1,11
16524-2,18
16524-3,51
16524-4,67
16524-5,7
16524-6,83
16524-7,35
16524-8,31
16525-1,90
16525-2,38
16525-3,12
16525-4,81
16525-5,17
16525-6,32
16525-7,23
16525-8,64
16525-9,3
16526-1,66
16526-2,80
16527-1,15
16527-2,25
16527-3,95
16527-4,19
16527-5,93
16527-6,1
16527-7,83
16528-1,35
16528-2,76
16528-3,14
16528-4,27
16528-5,77
16528-6,95
16529-1,93
16529-2,17
16529-3,26
16529-4,86
16529-5,27
16530-1,62
16530-2,81
16530-3,59
16530-4,79
16530-5,78
16530-6,5
16531-1,81
16532-1,18
16532-2,41
16532-3,26
16532-4,58
16533-1,63
16533-2,92
16533-3,60
16534-1,88
16534-2,7
16534-3,34
16534-4,27
16534-5,76
16534-6,2
16534-7,58
16534-8,44
16535-1,11
16535-2,53
16536-1,14
16536-2,46
16536-3,81
16536-4,40
16536-5,59
16536-6,49
16536-7,30
16536-8,2
16536-9,92
16536-10,66
16537-1,62
16537-2,12
16537-3,92
16537-4,25
16537-5,95
16538-1,63
16538-2,66
16538-3,28
16538-4,11
16538-5,76
16538-6,51
16538-7,22
16539-1,61
16540-1,83
16540-2,15
16540-3,19
16540-4,99
16540-5,42
16540-6,38
16540-7,14
16540-8,71
16541-1,32
16541-2,64
16541-3,69
16541-4,45
16541-5,44
16541-6,7
16541-7,75
16542-1,20
16542-2,57
16542-3,65
16542-4,27
16542-5,47
16542-6,95
16542-7,36
16542-8,43
16542-9,15
16543-1,14
16543-2,27
16544-1,59
16544-2,27
16544-3,6
16544-4,21
16544-5,64
16544-6,43
16544-7,42
16544-8,48
16545-1,49
16545-2,10
16545-3,43
16545-4,9
16545-5,80
16545-6,33
16546-1,67
16546-2,30
16546-3,71
16546-4,56
16546-5,72
16546-6,4
16547-1,83
16547-2,59
16547-3,46
16548-1,59
16548-2,68
16548-3,87
16549-1,24
16549-2,1
16549-3,55
16549-4,5
16549-5,52
16549-6,36
16550-1,31
16550-2,30
16550-3,66
16550-4,50
16550-5,1
16550-6,73
16550-7,34
16551-1,54
16551-2,64
16551-3,40
16551-4,13
16551-5,4
16551-6,80
16551-7,43
16551-8,7
16551-9,92
16551-10,84
16552-1,13
16553-1,33
16553-2,58
16553-3,67
16553-4,72
16554-1,75
16554-2,98
16554-3,2
16554-4,63
16554-5,14
16554-6,54
16554-7,27
16554-8,36
16554-9,7
16555-1,41
16555-2,36
16555-3,72
16556-1,86
16556-2,70
16556-3,98
16556-4,66
16556-5,43
16556-6,67
16557-1,72
16557-2,96
16558-1,33
16558-2,65
16559-1,23
16559-2,20
16559-3,86
16559-4,79
16559-5,94
16559-6,17
16559-7,31
16560-1,98
16560-2,57
16560-3,12
16560-4,64
16560-5,71
16560-6,11
16560-7,51
16560-8,100
16561-1,47
16561-2,15
16561-3,5
16561-4,95
16561-5,1
16561-6,41
16561-7,70
16561-8,88
16561-9,94
16561-10,84
16562-1,20
16562-2,16
16562-3,25
16562-4,86
16562-5,54
16563-1,48
16563-2,58
16563-3,44
16563-4,47
16563-5,12
16563-6,90
16563-7,87
16563-8,13
16563-9,10
16564-1,87
16564-2,25
16564-3,26
16564-4,97
16564-5,77
16564-6,65
16564-7,12
16564-8,32
16564-9,54
16564-10,83
16565-1,76
16566-1,65
16567-1,37
16567-2,44
16567-3,84
16567-4,18
16568-1,54
16568-2,83
16568-3,31
16568-4,47
16568-5,79
16568-6,35
16568-7,93
16569-1,77
16569-2,96
16569-3,51
16569-4,69
16569-5,25
16569-6,91
16569-7,88
16569-8,54
16570-1,63
16570-2,43
16570-3,5
16570-4,54
16570-5,52
16570-6,53
16570-7,77
16570-8,93
16570-9,49
16571-1,79
16571-2,59
16572-1,7
16572-2,20
16572-3,76
16573-1,56
16574-1,66
16574-2,57
16574-3,27
16574-4,37
16574-5,22
16574-6,32
16574-7,8
16574-8,41
16574-9,96
16575-1,38
16575-2,63
16575-3,97
16576-1,73
16576-2,52
16576-3,88
16576-4,11
16576-5,49
16576-6,12
16576-7,47
16576-8,61
16576-9,6
16577-1,87
16577-2,27
16577-3,13
16577-4,44
16578-1,40
16578-2,16
16578-3,63
16578-4,49
16578-5,25
16578-6,90
16578-7,41
16578-8,95
16578-9,17
16578-10,31
16579-1,29
16580-1,6
16580-2,82
16580-3,89
16580-4,68
16580-5,22
16580-6,2
16580-7,38
16580-8,97
16581-1,71
16581-2,66
16581-3,61
16581-4,2
16581-5,17
16581-6,95
16581-7,50
16581-8,85
16581-9,39
16582-1,20
16582-2,76
16582-3,73
16583-1,70
16583-2,88
16583-3,50
16583-4,72
16583-5,48
16584-1,80
16584-2,98
16584-3,46
16585-1,9
16585-2,10
16585-3,86
16585-4,18
16585-5,32
16585-6,13
16585-7,15
16586-1,53
16586-2,29
16587-1,76
16587-2,54
16587-3,69
16588-1,63
16589-1,37
16589-2,95
16589-3,74
16589-4,84
16589-5,40
16589-6,68
16589-7,15
16589-8,91
16590-1,49
16590-2,67
16590-3,56
16590-4,72
16590-5,7
16590-6,63
16590-7,18
16590-8,40
16591-1,34
16591-2,81
16591-3,75
16591-4,38
16591-5,31
16591-6,9
16591-7,41
16591-8,56
16591-9,93
16592-1,51
16592-2,68
16592-3,27
16592-4,34
16593-1,93
16593-2,66
16593-3,59
16594-1,81
16595-1,77
16595-2,48
16595-3,70
16595-4,51
16595-5,93
16595-6,44
16595-7,95
16595-8,40
16595-9,65
16595-10,87
16596-1,50
16596-2,32
16597-1,86
16597-2,30
16597-3,31
16597-4,63
16598-1,46
16598-2,39
16598-3,82
16598-4,97
16598-5,22
16598-6,37
16599-1,38
16599-2,41
16599-3,53
16599-4,42
16599-5,20
16600-1,38
16600-2,13
16600-3,12
16600-4,94
16601-1,40
16601-2,37
16601-3,15
16601-4,73
16601-5,56
16601-6,55
16602-1,97
16602-2,42
16602-3,34
16602-4,30
16602-5,99
16602-6,52
16602-7,20
16602-8,82
16603-1,10
16603-2,32
16604-1,68
16604-2,59
16605-1,68
16605-2,80
16606-1,84
16606-2,96
16606-3,86
16606-4,76
16606-5,81
16606-6,90
16606-7,38
16606-8,78
16606-9,74
16607-1,69
16607-2,34
16607-3,31
16607-4,84
16608-1,68
16608-2,58
16608-3,41
16608-4,28
16608-5,26
16608-6,87
16608-7,40
16608-8,31
16608-9,66
16609-1,91
16609-2,79
16609-3,65
16609-4,56
16609-5,54
16609-6,46
16609-7,20
16609-8,37
16610-1,34
16610-2,94
16610-3,98
16610-4,81
16610-5,69
16610-6,31
16610-7,24
16610-8,10
16611-1,98
16611-2,41
16611-3,32
16611-4,27
16612-1,60
16612-2,59
16612-3,31
16612-4,30
16612-5,62
16612-6,35
16612-7,22
16612-8,87
16612-9,45
16613-1,79
16613-2,5
16613-3,76
16613-4,28
16613-5,38
16613-6,67
16613-7,94
16613-8,18
16613-9,55
16613-10,90
16614-1,53
16614-2,92
16614-3,46
16614-4,28
16614-5,16
16614-6,29
16614-7,71
16615-1,52
16615-2,66
16615-3,78
16615-4,13
16615-5,63
16615-6,47
16615-7,33
16615-8,8
16615-9,76
16616-1,22
16616-2,73
16616-3,59
16616-4,19
16616-5,15
16616-6,11
16616-7,33
16616-8,51
16616-9,27
16616-10,6
16617-1,31
16617-2,94
16617-3,29
16617-4,35
16617-5,91
16617-6,17
16617-7,85
16618-1,2
16618-2,68
16618-3,8
16619-1,61
16619-2,17
16619-3,79
16619-4,58
16619-5,63
16619-6,33
16619-7,80
16619-8,56
16619-9,93
16619-10,53
16620-1,53
16620-2,43
16620-3,28
16620-4,65
16620-5,8
16620-6,45
16620-7,68
16620-8,77
16620-9,33
16620-10,2
16621-1,67
16621-2,85
16621-3,5
16622-1,52
16622-2,65
16622-3,66
16622-4,51
16622-5,15
16622-6,57
16622-7,19
16622-8,45
16622-9,4
16623-1,7
16623-2,54
16623-3,22
16623-4,2
16623-5,56
16623-6,1
16623-7,21
16623-8,4
16624-1,45
16624-2,81
16624-3,68
16625-1,85
16625-2,51
16625-3,65
16625-4,6
16625-5,53
16626-1,71
16626-2,29
16626-3,26
16626-4,32
16626-5,92
16626-6,47
16626-7,19
16626-8,64
16627-1,10
16627-2,49
16627-3,100
16627-4,97
16627-5,77
16627-6,80
16628-1,35
16629-1,2
16629-2,74
16629-3,23
16629-4,95
16629-5,71
16629-6,45
16629-7,83
16629-8,36
16630-1,41
16630-2,69
16630-3,72
16630-4,90
16631-1,65
16631-2,99
16631-3,31
16631-4,64
16631-5,81
16631-6,57
16631-7,90
16631-8,47
16631-9,61
16631-10,97
16632-1,84
16632-2,76
16632-3,88
16633-1,45
16633-2,72
16633-3,36
16633-4,92
16633-5,58
16634-1,98
16634-2,94
16634-3,48
16634-4,56
16634-5,33
16634-6,34
16634-7,4
16634-8,100
16634-9,41
16635-1,87
16635-2,33
16635-3,98
16635-4,4
16635-5,17
16635-6,7
16635-7,28
16635-8,50
16636-1,43
16636-2,41
16636-3,53
16636-4,80
16636-5,29
16636-6,64
16636-7,54
16636-8,51
16636-9,100
16637-1,83
16637-2,68
16637-3,3
16637-4,16
16637-5,76
16637-6,26
16637-7,5
16637-8,55
16637-9,20
16638-1,89
16638-2,19
16638-3,55
16638-4,71
16638-5,36
16638-6,80
16638-7,99
16638-8,38
16638-9,5
16638-10,56
16639-1,31
16639-2,73
16639-3,14
16639-4,78
16639-5,98
16639-6,37
16639-7,62
16639-8,99
16639-9,89
16639-10,71
16640-1,93
16641-1,87
16641-2,12
16641-3,6
16641-4,23
16641-5,78
16641-6,37
16642-1,18
16642-2,31
16642-3,34
16642-4,29
16642-5,78
16642-6,3
16642-7,53
16642-8,82
16643-1,13
16643-2,69
16643-3,71
16643-4,59
16643-5,17
16643-6,87
16643-7,92
16644-1,97
16644-2,1
16644-3,33
16644-4,67
16645-1,9
16645-2,59
16646-1,4
16646-2,65
16646-3,58
16647-1,55
16648-1,74
16648-2,16
16648-3,3
16648-4,17
16648-5,21
16648-6,83
16648-7,62
16648-8,85
16648-9,77
16648-10,92
16649-1,45
16649-2,92
16649-3,66
16649-4,37
16650-1,87
16650-2,5
16650-3,60
16650-4,40
16651-1,68
16652-1,47
16652-2,5
16652-3,56
16652-4,32
16653-1,55
16653-2,73
16653-3,63
16653-4,71
16653-5,8
16654-1,39
16654-2,44
16654-3,60
16654-4,72
16654-5,90
16654-6,33
16654-7,46
16654-8,95
16654-9,71
16655-1,46
16655-2,84
16655-3,10
16655-4,58
16656-1,75
16656-2,65
16656-3,21
16656-4,4
16656-5,97
16656-6,16
16656-7,44
16656-8,94
16656-9,40
16656-10,30
16657-1,78
16658-1,25
16658-2,5
16658-3,89
16658-4,66
16658-5,84
16658-6,40
16659-1,52
16659-2,4
16659-3,5
16659-4,86
16659-5,62
16659-6,82
16659-7,28
16659-8,2
16660-1,66
16660-2,42
16660-3,1
16660-4,65
16660-5,61
16660-6,63
16660-7,30
16661-1,79
16661-2,56
16661-3,36
16661-4,11
16662-1,78
16662-2,31
16662-3,23
16662-4,28
16662-5,29
16662-6,63
16662-7,45
16662-8,97
16662-9,32
16663-1,19
16663-2,58
16663-3,54
16663-4,29
16663-5,41
16663-6,35
16664-1,72
16664-2,12
16664-3,13
16665-1,14
16666-1,1
16666-2,95
16666-3,27
16667-1,66
16667-2,46
16667-3,81
16667-4,62
16667-5,42
16667-6,51
16668-1,32
16668-2,92
16668-3,26
16668-4,58
16668-5,47
16668-6,46
16668-7,5
16668-8,45
16669-1,28
16670-1,10
16670-2,13
16670-3,21
16670-4,20
16670-5,40
16670-6,54
16670-7,71
16670-8,82
16671-1,39
16671-2,80
16671-3,89
16671-4,5
16671-5,57
16672-1,22
16673-1,37
16674-1,36
16674-2,48
16674-3,81
16675-1,83
16675-2,14
16676-1,40
16676-2,15
16676-3,17
16676-4,16
16676-5,58
16676-6,88
16677-1,92
16678-1,93
16678-2,86
16679-1,17
16679-2,83
16679-3,92
16679-4,58
16680-1,70
16680-2,8
16680-3,33
16680-4,69
16681-1,34
16681-2,17
16681-3,13
16681-4,14
16681-5,85
16681-6,27
16682-1,76
16682-2,35
16682-3,56
16682-4,2
16682-5,65
16682-6,83
16682-7,74
16683-1,45
16683-2,35
16683-3,66
16684-1,84
16684-2,67
16684-3,20
16684-4,80
16684-5,99
16684-6,29
16684-7,68
16684-8,22
16684-9,85
16684-10,97
16685-1,30
16685-2,100
16685-3,86
16685-4,72
16685-5,46
16685-6,21
16685-7,26
16686-1,36
16686-2,74
16686-3,83
16686-4,56
16686-5,41
16686-6,14
16686-7,94
16686-8,82
16686-9,55
16687-1,81
16687-2,68
16687-3,46
16687-4,23
16688-1,61
16688-2,31
16688-3,81
16688-4,2
16688-5,97
16688-6,82
16688-7,60
16689-1,62
16689-2,4
16689-3,66
16689-4,21
16690-1,48
16690-2,5
16690-3,100
16690-4,30
16690-5,3
16691-1,91
16691-2,81
16691-3,5
16691-4,45
16691-5,75
16692-1,53
16692-2,27
16692-3,58
16692-4,59
16692-5,24
16692-6,76
16693-1,37
16693-2,8
16693-3,100
16693-4,56
16693-5,73
16693-6,69
16693-7,90
16693-8,71
16693-9,19
16694-1,70
16694-2,37
16694-3,35
16694-4,26
16694-5,58
16694-6,74
16694-7,55
16694-8,52
16694-9,10
16695-1,88
16695-2,69
16695-3,45
16695-4,61
16695-5,82
16695-6,76
16696-1,32
16696-2,46
16696-3,78
16696-4,99
16696-5,23
16696-6,12
16696-7,96
16696-8,66
16697-1,83
16697-2,57
16697-3,53
16697-4,44
16697-5,46
16698-1,21
16698-2,96
16699-1,48
16699-2,16
16699-3,50
16699-4,21
16699-5,85
16699-6,74
16699-7,28
16700-1,74
16700-2,41
16700-3,22
16701-1,94
16702-1,50
16702-2,25
16702-3,78
16702-4,8
16702-5,95
16702-6,33
16703-1,93
16703-2,24
16703-3,14
16703-4,52
16704-1,51
16704-2,88
16704-3,85
16704-4,64
16704-5,3
16704-6,82
16704-7,9
16704-8,78
16705-1,26
16705-2,76
16705-3,17
16705-4,43
16705-5,53
16705-6,14
16705-7,12
16705-8,83
16705-9,59
16705-10,67
16706-1,56
16706-2,59
16707-1,76
16707-2,94
16707-3,5
16707-4,84
16707-5,19
16707-6,21
16707-7,43
16707-8,29
16707-9,62
16708-1,4
16708-2,73
16708-3,79
16708-4,61
16708-5,91
16709-1,4
16710-1,12
16710-2,83
16710-3,80
16710-4,94
16710-5,42
16711-1,14
16711-2,88
16711-3,52
16711-4,97
16711-5,21
16711-6,23
16712-1,8
16712-2,58
16712-3,54
16712-4,59
16712-5,96
16712-6,65
16712-7,15
16712-8,81
16713-1,5
16713-2,1
16713-3,88
16713-4,65
16713-5,3
16714-1,25
16714-2,29
16715-1,92
16715-2,94
16715-3,39
16715-4,85
16715-5,80
16715-6,36
16715-7,74
16715-8,63
16715-9,16
16716-1,52
16716-2,17
16716-3,37
16716-4,80
16716-5,45
16716-6,79
16716-7,71
16716-8,5
16717-1,11
16717-2,29
16717-3,97
16717-4,68
16717-5,77
16718-1,87
16718-2,81
16718-3,26
16718-4,89
16718-5,100
16719-1,87
16719-2,86
16719-3,33
16719-4,18
16719-5,97
16719-6,66
16719-7,3
16719-8,25
16719-9,74
16719-10,60
16720-1,21
16720-2,34
16720-3,66
16720-4,7
16720-5,73
16720-6,14
16720-7,33
16720-8,72
16720-9,30
16720-10,67
16721-1,36
16721-2,49
16721-3,14
16722-1,15
16722-2,79
16722-3,29
16722-4,20
16722-5,93
16722-6,8
16722-7,22
16723-1,16
16723-2,5
16724-1,77
16724-2,45
16724-3,79
16724-4,59
16725-1,72
16725-2,26
16725-3,47
16725-4,83
16725-5,54
16725-6,10
16725-7,62
16725-8,20
16726-1,91
16727-1,62
16727-2,3
16727-3,21
16727-4,29
16727-5,85
16727-6,69
16727-7,16
16728-1,68
16728-2,1
16728-3,52
16728-4,56
16729-1,38
16729-2,30
