sale_id,id,product_id,quantity,unit_price,line_total
19523,1,87,1,714.38,714.38
19524,1,38,1,843.64,843.64
19524,2,18,5,605.71,3028.55
19524,3,25,5,50.60,253.00
19524,4,26,5,774.20,3871.00
19524,5,99,2,541.54,1083.08
19524,6,50,5,402.40,2012.00
19524,7,100,5,578.33,2891.65
19525,1,33,2,611.09,1222.18
19525,2,17,5,101.23,506.15
19525,3,41,3,271.40,814.20
19525,4,23,3,886.02,2658.06
19525,5,69,3,842.46,2527.38
19525,6,28,4,383.23,1532.92
19526,1,80,4,816.94,3267.76
19526,2,77,5,243.26,1216.30
19526,3,32,3,703.31,2109.93
19527,1,60,5,681.88,3409.40
19527,2,48,2,541.28,1082.56
19527,3,79,5,90.23,451.15
19527,4,81,2,767.01,1534.02
19527,5,90,1,454.23,454.23
19527,6,50,5,402.40,2012.00
19527,7,21,2,83.41,166.82
19528,1,59,3,861.48,2584.44
19528,2,73,2,918.90,1837.80
19528,3,64,3,162.37,487.11
19528,4,71,5,377.04,1885.20
19528,5,5,1,91.50,91.50
19528,6,14,2,281.48,562.96
19528,7,7,5,222.54,1112.70
19529,1,83,3,169.30,507.90
19529,2,38,2,843.64,1687.28
19529,3,88,5,995.17,4975.85
19529,4,49,3,431.29,1293.87
19529,5,43,1,876.99,876.99
19529,6,69,1,842.46,842.46
19529,7,100,1,578.33,578.33
19529,8,13,5,699.65,3498.25
19529,9,84,1,873.07,873.07
19530,1,55,4,793.12,3172.48
19530,2,23,3,886.02,2658.06
19530,3,53,1,757.00,757.00
19530,4,36,1,273.60,273.60
19530,5,35,2,167.59,335.18
19530,6,14,4,281.48,1125.92
19530,7,5,4,91.50,366.00
19530,8,84,1,873.07,873.07
19531,1,20,3,129.20,387.60
19531,2,93,5,233.96,1169.80
19531,3,27,1,856.04,856.04
19532,1,24,5,579.47,2897.35
19532,2,97,3,516.59,1549.77
19532,3,42,3,913.57,2740.71
19532,4,27,5,856.04,4280.20
19533,1,3,5,227.09,1135.45
19533,2,98,1,670.63,670.63
19533,3,5,2,91.50,183.00
19533,4,18,4,605.71,2422.84
19533,5,1,2,641.23,1282.46
19533,6,38,4,843.64,3374.56
19533,7,63,5,115.99,579.95
19533,8,13,4,699.65,2798.60
19533,9,47,3,250.39,751.17
19534,1,59,4,861.48,3445.92
19534,2,28,1,383.23,383.23
19534,3,95,3,232.80,698.40
19534,4,93,4,233.96,935.84
19534,5,69,4,842.46,3369.84
19534,6,44,2,216.56,433.12
19534,7,86,4,756.49,3025.96
19534,8,20,5,129.20,646.00
19535,1,19,2,731.08,1462.16
19536,1,69,5,842.46,4212.30
19536,2,32,3,703.31,2109.93
19536,3,89,3,440.91,1322.73
19536,4,41,4,271.40,1085.60
19536,5,87,1,714.38,714.38
19536,6,43,2,876.99,1753.98
19536,7,1,5,641.23,3206.15
19536,8,20,2,129.20,258.40
19537,1,95,3,232.80,698.40
19537,2,48,5,541.28,2706.40
19537,3,75,4,116.31,465.24
19537,4,72,2,541.68,1083.36
19537,5,96,5,860.34,4301.70
19537,6,56,3,598.43,1795.29
19537,7,4,3,678.32,2034.96
19537,8,92,5,25.93,129.65
19538,1,34,5,536.47,2682.35
19538,2,68,5,871.17,4355.85
19538,3,72,5,541.68,2708.40
19538,4,39,2,232.90,465.80
19539,1,11,2,591.32,1182.64
19539,2,45,1,398.65,398.65
19539,3,26,5,774.20,3871.00
19539,4,32,2,703.31,1406.62
19539,5,31,3,213.46,640.38
19539,6,65,5,954.05,4770.25
19539,7,74,2,327.54,655.08
19540,1,80,5,816.94,4084.70
19541,1,2,3,742.84,2228.52
19542,1,21,2,83.41,166.82
19542,2,34,3,536.47,1609.41
19542,3,75,1,116.31,116.31
19543,1,30,4,166.84,667.36
19544,1,38,3,843.64,2530.92
19544,2,24,3,579.47,1738.41
19544,3,7,2,222.54,445.08
19545,1,54,4,157.08,628.32
19545,2,89,1,440.91,440.91
19545,3,58,4,531.47,2125.88
19545,4,17,3,101.23,303.69
19545,5,52,1,511.98,511.98
19545,6,21,4,83.41,333.64
19545,7,50,3,402.40,1207.20
19545,8,51,1,997.34,997.34
19545,9,61,2,683.30,1366.60
19545,10,73,3,918.90,2756.70
19546,1,99,1,541.54,541.54
19546,2,15,3,957.43,2872.29
19547,1,82,3,661.45,1984.35
19547,2,68,4,871.17,3484.68
19547,3,47,1,250.39,250.39
19547,4,7,3,222.54,667.62
19547,5,40,4,806.02,3224.08
19547,6,6,5,36.62,183.10
19547,7,96,3,860.34,2581.02
19548,1,43,3,876.99,2630.97
19548,2,8,2,604.01,1208.02
19548,3,70,5,610.93,3054.65
19548,4,46,1,147.16,147.16
19548,5,80,1,816.94,816.94
19548,6,49,1,431.29,431.29
19549,1,4,2,678.32,1356.64
19549,2,100,5,578.33,2891.65
19550,1,100,5,578.33,2891.65
19550,2,71,3,377.04,1131.12
19550,3,62,2,752.12,1504.24
19550,4,60,3,681.88,2045.64
19550,5,77,1,243.26,243.26
19550,6,10,3,422.42,1267.26
19550,7,76,2,879.33,1758.66
19551,1,51,1,997.34,997.34
19551,2,68,4,871.17,3484.68
19551,3,82,4,661.45,2645.80
19551,4,27,4,856.04,3424.16
19551,5,88,1,995.17,995.17
19551,6,75,1,116.31,116.31
19551,7,19,3,731.08,2193.24
19551,8,50,4,402.40,1609.60
19551,9,92,1,25.93,25.93
19551,10,3,1,227.09,227.09
19552,1,20,1,129.20,129.20
19552,2,100,2,578.33,1156.66
19552,3,32,3,703.31,2109.93
19552,4,59,3,861.48,2584.44
19552,5,24,3,579.47,1738.41
19552,6,54,3,157.08,471.24
19552,7,83,5,169.30,846.50
19552,8,69,4,842.46,3369.84
19552,9,75,3,116.31,348.93
19552,10,16,3,106.70,320.10
19553,1,23,5,886.02,4430.10
19553,2,69,4,842.46,3369.84
19553,3,56,1,598.43,598.43
19553,4,65,5,954.05,4770.25
19553,5,75,4,116.31,465.24
19553,6,58,5,531.47,2657.35
19553,7,32,2,703.31,1406.62
19554,1,95,4,232.80,931.20
19554,2,80,1,816.94,816.94
19554,3,20,3,129.20,387.60
19554,4,42,4,913.57,3654.28
19554,5,83,3,169.30,507.90
19554,6,100,2,578.33,1156.66
19555,1,93,2,233.96,467.92
19555,2,82,4,661.45,2645.80
19555,3,55,4,793.12,3172.48
19555,4,56,2,598.43,1196.86
19556,1,5,3,91.50,274.50
19556,2,90,2,454.23,908.46
19556,3,21,2,83.41,166.82
19556,4,60,4,681.88,2727.52
19556,5,72,2,541.68,1083.36
19557,1,4,5,678.32,3391.60
19557,2,50,3,402.40,1207.20
19557,3,41,4,271.40,1085.60
19557,4,53,5,757.00,3785.00
19557,5,36,4,273.60,1094.40
19558,1,13,3,699.65,2098.95
19558,2,11,2,591.32,1182.64
19558,3,52,3,511.98,1535.94
19558,4,4,4,678.32,2713.28
19558,5,68,2,871.17,1742.34
19558,6,34,2,536.47,1072.94
19558,7,86,3,756.49,2269.47
19558,8,74,1,327.54,327.54
19558,9,46,2,147.16,294.32
19558,10,92,5,25.93,129.65
19559,1,23,4,886.02,3544.08
19559,2,40,2,806.02,1612.04
19559,3,13,3,699.65,2098.95
19559,4,55,2,793.12,1586.24
19559,5,8,1,604.01,604.01
19559,6,99,2,541.54,1083.08
19559,7,56,4,598.43,2393.72
19559,8,26,2,774.20,1548.40
19560,1,47,2,250.39,500.78
19560,2,26,4,774.20,3096.80
19560,3,86,3,756.49,2269.47
19560,4,98,2,670.63,1341.26
19560,5,4,3,678.32,2034.96
19561,1,28,2,383.23,766.46
19561,2,73,4,918.90,3675.60
19561,3,77,4,243.26,973.04
19561,4,33,2,611.09,1222.18
19561,5,32,4,703.31,2813.24
19561,6,75,4,116.31,465.24
19561,7,48,1,541.28,541.28
19561,8,78,2,878.62,1757.24
19561,9,9,1,202.84,202.84
19562,1,56,4,598.43,2393.72
19562,2,48,4,541.28,2165.12
19562,3,88,4,995.17,3980.68
19562,4,2,1,742.84,742.84
19562,5,85,3,964.54,2893.62
19562,6,6,4,36.62,146.48
19563,1,15,4,957.43,3829.72
19563,2,23,2,886.02,1772.04
19563,3,18,5,605.71,3028.55
19563,4,44,5,216.56,1082.80
19563,5,62,5,752.12,3760.60
19563,6,55,2,793.12,1586.24
19563,7,9,1,202.84,202.84
19563,8,64,4,162.37,649.48
19563,9,57,3,384.71,1154.13
19564,1,13,5,699.65,3498.25
19564,2,63,2,115.99,231.98
19565,1,6,5,36.62,183.10
19565,2,38,2,843.64,1687.28
19565,3,48,5,541.28,2706.40
19565,4,86,3,756.49,2269.47
19565,5,91,1,228.57,228.57
19565,6,7,2,222.54,445.08
19565,7,5,4,91.50,366.00
19565,8,22,5,830.26,4151.30
19565,9,94,5,12.15,60.75
19565,10,76,2,879.33,1758.66
19566,1,8,2,604.01,1208.02
19566,2,92,4,25.93,103.72
19566,3,23,5,886.02,4430.10
19566,4,47,1,250.39,250.39
19567,1,35,4,167.59,670.36
19567,2,84,2,873.07,1746.14
19567,3,62,4,752.12,3008.48
19567,4,87,5,714.38,3571.90
19567,5,26,4,774.20,3096.80
19567,6,57,4,384.71,1538.84
19567,7,76,4,879.33,3517.32
19567,8,64,3,162.37,487.11
19567,9,22,2,830.26,1660.52
19567,10,98,2,670.63,1341.26
19568,1,28,4,383.23,1532.92
19568,2,17,4,101.23,404.92
19568,3,22,3,830.26,2490.78
19568,4,34,5,536.47,2682.35
19568,5,60,2,681.88,1363.76
19569,1,84,3,873.07,2619.21
19569,2,46,2,147.16,294.32
19569,3,66,1,972.03,972.03
19569,4,9,4,202.84,811.36
19569,5,11,1,591.32,591.32
19569,6,52,4,511.98,2047.92
19570,1,22,2,830.26,1660.52
19570,2,68,4,871.17,3484.68
19570,3,42,2,913.57,1827.14
19570,4,1,4,641.23,2564.92
19570,5,24,4,579.47,2317.88
19570,6,44,1,216.56,216.56
19570,7,18,5,605.71,3028.55
19570,8,99,1,541.54,541.54
19571,1,70,3,610.93,1832.79
19572,1,38,3,843.64,2530.92
19572,2,40,3,806.02,2418.06
19572,3,92,4,25.93,103.72
19572,4,16,1,106.70,106.70
19572,5,14,3,281.48,844.44
19573,1,9,4,202.84,811.36
19573,2,19,2,731.08,1462.16
19573,3,44,2,216.56,433.12
19573,4,90,3,454.23,1362.69
19573,5,23,4,886.02,3544.08
19573,6,96,3,860.34,2581.02
19573,7,47,3,250.39,751.17
19573,8,28,3,383.23,1149.69
19573,9,38,2,843.64,1687.28
19573,10,85,4,964.54,3858.16
19574,1,89,4,440.91,1763.64
19575,1,19,4,731.08,2924.32
19575,2,96,3,860.34,2581.02
19576,1,12,5,760.01,3800.05
19576,2,2,2,742.84,1485.68
19576,3,17,4,101.23,404.92
19576,4,79,2,90.23,180.46
19577,1,95,4,232.80,931.20
19578,1,75,3,116.31,348.93
19579,1,29,3,637.51,1912.53
19579,2,61,4,683.30,2733.20
19580,1,7,4,222.54,890.16
19581,1,28,4,383.23,1532.92
19581,2,18,2,605.71,1211.42
19581,3,39,3,232.90,698.70
19581,4,91,1,228.57,228.57
19581,5,22,5,830.26,4151.30
19581,6,37,3,223.52,670.56
19581,7,76,3,879.33,2637.99
19581,8,95,3,232.80,698.40
19582,1,72,4,541.68,2166.72
19582,2,85,4,964.54,3858.16
19582,3,86,3,756.49,2269.47
19583,1,52,5,511.98,2559.90
19583,2,9,5,202.84,1014.20
19583,3,82,3,661.45,1984.35
19583,4,68,3,871.17,2613.51
19583,5,55,1,793.12,793.12
19583,6,49,4,431.29,1725.16
19583,7,7,4,222.54,890.16
19584,1,94,4,12.15,48.60
19584,2,52,5,511.98,2559.90
19585,1,97,3,516.59,1549.77
19586,1,51,3,997.34,2992.02
19586,2,19,3,731.08,2193.24
19586,3,36,5,273.60,1368.00
19586,4,89,2,440.91,881.82
19586,5,79,2,90.23,180.46
19586,6,6,2,36.62,73.24
19586,7,54,4,157.08,628.32
19586,8,99,5,541.54,2707.70
19587,1,11,3,591.32,1773.96
19587,2,44,2,216.56,433.12
19587,3,67,5,510.14,2550.70
19587,4,46,4,147.16,588.64
19587,5,65,5,954.05,4770.25
19587,6,1,1,641.23,641.23
19588,1,16,4,106.70,426.80
19588,2,23,1,886.02,886.02
19588,3,5,5,91.50,457.50
19588,4,36,5,273.60,1368.00
19588,5,87,1,714.38,714.38
19588,6,32,4,703.31,2813.24
19588,7,53,1,757.00,757.00
19588,8,54,3,157.08,471.24
19588,9,74,1,327.54,327.54
19589,1,69,4,842.46,3369.84
19589,2,2,4,742.84,2971.36
19589,3,13,4,699.65,2798.60
19589,4,5,4,91.50,366.00
19589,5,89,1,440.91,440.91
19589,6,74,3,327.54,982.62
19589,7,65,4,954.05,3816.20
19590,1,88,2,995.17,1990.34
19590,2,55,1,793.12,793.12
19590,3,33,4,611.09,2444.36
19590,4,41,4,271.40,1085.60
19590,5,54,5,157.08,785.40
19590,6,99,4,541.54,2166.16
19590,7,37,2,223.52,447.04
19590,8,24,5,579.47,2897.35
19590,9,50,1,402.40,402.40
19591,1,17,4,101.23,404.92
19591,2,19,1,731.08,731.08
19591,3,77,1,243.26,243.26
19591,4,60,5,681.88,3409.40
19591,5,85,2,964.54,1929.08
19592,1,94,3,12.15,36.45
19592,2,85,2,964.54,1929.08
19592,3,37,1,223.52,223.52
19592,4,40,2,806.02,1612.04
19592,5,30,1,166.84,166.84
19592,6,6,3,36.62,109.86
19592,7,76,3,879.33,2637.99
19592,8,95,4,232.80,931.20
19592,9,47,2,250.39,500.78
19593,1,34,1,536.47,536.47
19593,2,22,1,830.26,830.26
19594,1,31,1,213.46,213.46
19594,2,32,1,703.31,703.31
19594,3,14,2,281.48,562.96
19594,4,6,5,36.62,183.10
19594,5,64,4,162.37,649.48
19594,6,36,2,273.60,547.20
19595,1,62,2,752.12,1504.24
19596,1,69,1,842.46,842.46
19596,2,61,2,683.30,1366.60
19596,3,41,5,271.40,1357.00
19596,4,68,4,871.17,3484.68
19596,5,78,4,878.62,3514.48
19596,6,43,2,876.99,1753.98
19596,7,83,2,169.30,338.60
19596,8,8,1,604.01,604.01
19596,9,10,5,422.42,2112.10
19597,1,22,3,830.26,2490.78
19598,1,92,3,25.93,77.79
19598,2,37,1,223.52,223.52
19598,3,10,2,422.42,844.84
19598,4,74,2,327.54,655.08
19598,5,56,4,598.43,2393.72
19598,6,5,2,91.50,183.00
19598,7,97,4,516.59,2066.36
19599,1,54,4,157.08,628.32
19599,2,45,1,398.65,398.65
19599,3,56,5,598.43,2992.15
19599,4,93,5,233.96,1169.80
19599,5,1,5,641.23,3206.15
19599,6,72,3,541.68,1625.04
19599,7,6,1,36.62,36.62
19599,8,42,3,913.57,2740.71
19599,9,99,5,541.54,2707.70
19600,1,24,2,579.47,1158.94
19600,2,100,3,578.33,1734.99
19600,3,19,3,731.08,2193.24
19600,4,12,1,760.01,760.01
19601,1,53,4,757.00,3028.00
19601,2,18,4,605.71,2422.84
19601,3,66,3,972.03,2916.09
19602,1,33,2,611.09,1222.18
19602,2,18,5,605.71,3028.55
19602,3,65,2,954.05,1908.10
19602,4,9,5,202.84,1014.20
19602,5,60,2,681.88,1363.76
19602,6,80,1,816.94,816.94
19602,7,81,1,767.01,767.01
19602,8,76,2,879.33,1758.66
19602,9,31,1,213.46,213.46
19602,10,46,2,147.16,294.32
19603,1,85,2,964.54,1929.08
19603,2,60,3,681.88,2045.64
19603,3,59,1,861.48,861.48
19603,4,71,3,377.04,1131.12
19603,5,42,4,913.57,3654.28
19603,6,1,2,641.23,1282.46
19603,7,72,2,541.68,1083.36
19604,1,62,4,752.12,3008.48
19604,2,80,3,816.94,2450.82
19604,3,97,1,516.59,516.59
19604,4,81,4,767.01,3068.04
19604,5,89,3,440.91,1322.73
19604,6,12,1,760.01,760.01
19604,7,63,4,115.99,463.96
19604,8,37,4,223.52,894.08
19604,9,54,3,157.08,471.24
19604,10,60,2,681.88,1363.76
19605,1,45,2,398.65,797.30
19605,2,59,3,861.48,2584.44
19606,1,57,3,384.71,1154.13
19606,2,18,4,605.71,2422.84
19606,3,2,3,742.84,2228.52
19606,4,6,5,36.62,183.10
19606,5,54,5,157.08,785.40
19606,6,12,1,760.01,760.01
19606,7,74,3,327.54,982.62
19606,8,38,5,843.64,4218.20
19606,9,97,2,516.59,1033.18
19607,1,41,4,271.40,1085.60
19607,2,1,1,641.23,641.23
19607,3,43,3,876.99,2630.97
19608,1,61,5,683.30,3416.50
19608,2,37,3,223.52,670.56
19608,3,21,3,83.41,250.23
19608,4,14,3,281.48,844.44
19608,5,17,4,101.23,404.92
19608,6,69,2,842.46,1684.92
19609,1,29,1,637.51,637.51
19609,2,3,2,227.09,454.18
19609,3,79,5,90.23,451.15
19609,4,41,1,271.40,271.40
19609,5,33,1,611.09,611.09
19610,1,49,1,431.29,431.29
19610,2,17,2,101.23,202.46
19610,3,18,5,605.71,3028.55
19610,4,60,5,681.88,3409.40
19610,5,98,5,670.63,3353.15
19610,6,10,1,422.42,422.42
19610,7,63,2,115.99,231.98
19610,8,13,1,699.65,699.65
19611,1,33,3,611.09,1833.27
19611,2,95,3,232.80,698.40
19611,3,55,3,793.12,2379.36
19611,4,98,3,670.63,2011.89
19611,5,39,2,232.90,465.80
19611,6,26,3,774.20,2322.60
19611,7,84,3,873.07,2619.21
19612,1,32,5,703.31,3516.55
19612,2,22,2,830.26,1660.52
19612,3,27,2,856.04,1712.08
19612,4,31,1,213.46,213.46
19612,5,29,4,637.51,2550.04
19612,6,44,2,216.56,433.12
19612,7,84,2,873.07,1746.14
19612,8,58,2,531.47,1062.94
19612,9,80,3,816.94,2450.82
19612,10,64,5,162.37,811.85
19613,1,44,5,216.56,1082.80
19613,2,76,3,879.33,2637.99
19613,3,84,4,873.07,3492.28
19613,4,54,2,157.08,314.16
19613,5,31,5,213.46,1067.30
19613,6,26,1,774.20,774.20
19613,7,15,2,957.43,1914.86
19613,8,22,1,830.26,830.26
19614,1,41,5,271.40,1357.00
19615,1,69,5,842.46,4212.30
19615,2,48,2,541.28,1082.56
19616,1,31,3,213.46,640.38
19616,2,65,2,954.05,1908.10
19617,1,71,5,377.04,1885.20
19617,2,2,4,742.84,2971.36
19618,1,74,4,327.54,1310.16
19618,2,57,3,384.71,1154.13
19619,1,48,4,541.28,2165.12
19619,2,53,5,757.00,3785.00
19619,3,96,1,860.34,860.34
19619,4,28,1,383.23,383.23
19619,5,32,5,703.31,3516.55
19619,6,75,2,116.31,232.62
19619,7,85,5,964.54,4822.70
19619,8,24,3,579.47,1738.41
19619,9,29,1,637.51,637.51
19620,1,22,3,830.26,2490.78
19620,2,81,5,767.01,3835.05
19620,3,56,1,598.43,598.43
19621,1,8,4,604.01,2416.04
19621,2,50,4,402.40,1609.60
19621,3,17,1,101.23,101.23
19621,4,86,2,756.49,1512.98
19621,5,2,5,742.84,3714.20
19621,6,77,2,243.26,486.52
19621,7,53,2,757.00,1514.00
19621,8,67,3,510.14,1530.42
19621,9,72,4,541.68,2166.72
19621,10,95,3,232.80,698.40
19622,1,68,3,871.17,2613.51
19622,2,91,3,228.57,685.71
19622,3,4,5,678.32,3391.60
19622,4,19,4,731.08,2924.32
19623,1,38,3,843.64,2530.92
19623,2,36,4,273.60,1094.40
19623,3,58,1,531.47,531.47
19623,4,73,2,918.90,1837.80
19623,5,25,1,50.60,50.60
19624,1,63,2,115.99,231.98
19625,1,34,5,536.47,2682.35
19625,2,68,3,871.17,2613.51
19625,3,24,1,579.47,579.47
19625,4,22,2,830.26,1660.52
19625,5,81,4,767.01,3068.04
19626,1,99,1,541.54,541.54
19626,2,59,2,861.48,1722.96
19626,3,29,1,637.51,637.51
19626,4,90,3,454.23,1362.69
19627,1,35,2,167.59,335.18
19627,2,88,5,995.17,4975.85
19627,3,31,2,213.46,426.92
19627,4,18,4,605.71,2422.84
19627,5,81,3,767.01,2301.03
19627,6,13,5,699.65,3498.25
19628,1,22,5,830.26,4151.30
19628,2,50,2,402.40,804.80
19628,3,45,4,398.65,1594.60
19628,4,1,3,641.23,1923.69
19628,5,71,1,377.04,377.04
19629,1,82,1,661.45,661.45
19629,2,25,1,50.60,50.60
19629,3,48,3,541.28,1623.84
19630,1,97,5,516.59,2582.95
19630,2,51,3,997.34,2992.02
19631,1,59,1,861.48,861.48
19631,2,43,1,876.99,876.99
19631,3,58,1,531.47,531.47
19631,4,55,4,793.12,3172.48
19632,1,40,2,806.02,1612.04
19632,2,86,1,756.49,756.49
19632,3,2,2,742.84,1485.68
19632,4,56,3,598.43,1795.29
19632,5,37,5,223.52,1117.60
19632,6,17,4,101.23,404.92
19632,7,65,3,954.05,2862.15
19632,8,10,2,422.42,844.84
19632,9,1,2,641.23,1282.46
19632,10,14,2,281.48,562.96
19633,1,71,3,377.04,1131.12
19633,2,10,5,422.42,2112.10
19633,3,98,1,670.63,670.63
19633,4,45,5,398.65,1993.25
19633,5,23,4,886.02,3544.08
19633,6,7,1,222.54,222.54
19633,7,36,3,273.60,820.80
19634,1,53,3,757.00,2271.00
19634,2,59,5,861.48,4307.40
19634,3,69,1,842.46,842.46
19635,1,48,5,541.28,2706.40
19635,2,43,1,876.99,876.99
19635,3,20,4,129.20,516.80
19635,4,84,1,873.07,873.07
19635,5,88,1,995.17,995.17
19635,6,74,2,327.54,655.08
19636,1,1,3,641.23,1923.69
19636,2,50,2,402.40,804.80
19636,3,62,2,752.12,1504.24
19636,4,52,5,511.98,2559.90
19636,5,45,1,398.65,398.65
19636,6,23,1,886.02,886.02
19636,7,6,1,36.62,36.62
19636,8,48,2,541.28,1082.56
19636,9,31,1,213.46,213.46
19637,1,55,5,793.12,3965.60
19637,2,25,1,50.60,50.60
19637,3,69,1,842.46,842.46
19637,4,45,4,398.65,1594.60
19637,5,16,2,106.70,213.40
19637,6,93,1,233.96,233.96
19637,7,40,2,806.02,1612.04
19637,8,86,4,756.49,3025.96
19637,9,41,2,271.40,542.80
19638,1,58,4,531.47,2125.88
19638,2,7,1,222.54,222.54
19638,3,43,1,876.99,876.99
19638,4,92,1,25.93,25.93
19638,5,90,3,454.23,1362.69
19638,6,31,1,213.46,213.46
19638,7,3,1,227.09,227.09
19638,8,87,5,714.38,3571.90
19638,9,16,4,106.70,426.80
19638,10,60,3,681.88,2045.64
19639,1,79,1,90.23,90.23
19639,2,97,4,516.59,2066.36
19639,3,85,3,964.54,2893.62
19639,4,81,5,767.01,3835.05
19639,5,12,2,760.01,1520.02
19639,6,73,3,918.90,2756.70
19639,7,70,5,610.93,3054.65
19639,8,75,5,116.31,581.55
19639,9,9,2,202.84,405.68
19639,10,26,5,774.20,3871.00
19640,1,61,2,683.30,1366.60
19640,2,35,3,167.59,502.77
19640,3,14,1,281.48,281.48
19640,4,66,4,972.03,3888.12
19641,1,90,2,454.23,908.46
19641,2,63,5,115.99,579.95
19641,3,28,1,383.23,383.23
19641,4,34,1,536.47,536.47
19641,5,43,2,876.99,1753.98
19641,6,11,4,591.32,2365.28
19641,7,77,4,243.26,973.04
19642,1,32,4,703.31,2813.24
19642,2,96,3,860.34,2581.02
19642,3,21,4,83.41,333.64
19642,4,98,1,670.63,670.63
19642,5,38,1,843.64,843.64
19642,6,3,1,227.09,227.09
19642,7,25,5,50.60,253.00
19643,1,98,2,670.63,1341.26
19643,2,31,1,213.46,213.46
19643,3,27,5,856.04,4280.20
19643,4,32,5,703.31,3516.55
19643,5,91,5,228.57,1142.85
19643,6,23,4,886.02,3544.08
19643,7,43,4,876.99,3507.96
19643,8,92,4,25.93,103.72
19643,9,66,5,972.03,4860.15
19643,10,8,1,604.01,604.01
19644,1,54,5,157.08,785.40
19644,2,98,2,670.63,1341.26
19645,1,46,1,147.16,147.16
19645,2,17,2,101.23,202.46
19645,3,100,5,578.33,2891.65
19645,4,15,3,957.43,2872.29
19645,5,97,3,516.59,1549.77
19645,6,4,5,678.32,3391.60
19645,7,16,2,106.70,213.40
19645,8,59,2,861.48,1722.96
19646,1,74,5,327.54,1637.70
19646,2,99,5,541.54,2707.70
19646,3,10,5,422.42,2112.10
19646,4,37,3,223.52,670.56
19646,5,64,4,162.37,649.48
19646,6,60,1,681.88,681.88
19646,7,18,4,605.71,2422.84
19646,8,82,4,661.45,2645.80
19646,9,72,5,541.68,2708.40
19647,1,68,4,871.17,3484.68
19647,2,18,4,605.71,2422.84
19647,3,50,3,402.40,1207.20
19647,4,53,4,757.00,3028.00
19648,1,30,4,166.84,667.36
19648,2,97,1,516.59,516.59
19648,3,89,1,440.91,440.91
19648,4,10,5,422.42,2112.10
19648,5,8,1,604.01,604.01
19648,6,17,1,101.23,101.23
19648,7,84,5,873.07,4365.35
19648,8,100,4,578.33,2313.32
19648,9,37,4,223.52,894.08
19649,1,8,5,604.01,3020.05
19650,1,20,5,129.20,646.00
19650,2,65,1,954.05,954.05
19650,3,59,3,861.48,2584.44
19650,4,80,4,816.94,3267.76
19650,5,38,5,843.64,4218.20
19650,6,89,3,440.91,1322.73
19650,7,41,4,271.40,1085.60
19650,8,86,1,756.49,756.49
19650,9,57,5,384.71,1923.55
19650,10,1,3,641.23,1923.69
19651,1,83,4,169.30,677.20
19651,2,95,2,232.80,465.60
19651,3,100,1,578.33,578.33
19651,4,42,1,913.57,913.57
19651,5,89,5,440.91,2204.55
19651,6,51,2,997.34,1994.68
19651,7,70,5,610.93,3054.65
19652,1,61,3,683.30,2049.90
19652,2,1,2,641.23,1282.46
19652,3,56,3,598.43,1795.29
19652,4,79,1,90.23,90.23
19652,5,5,1,91.50,91.50
19652,6,91,4,228.57,914.28
19652,7,42,5,913.57,4567.85
19652,8,88,5,995.17,4975.85
19653,1,20,4,129.20,516.80
19653,2,28,2,383.23,766.46
19653,3,92,1,25.93,25.93
19654,1,30,3,166.84,500.52
19655,1,56,5,598.43,2992.15
19655,2,21,2,83.41,166.82
19655,3,15,1,957.43,957.43
19655,4,24,5,579.47,2897.35
19655,5,78,5,878.62,4393.10
19655,6,100,2,578.33,1156.66
19655,7,27,1,856.04,856.04
19655,8,10,1,422.42,422.42
19656,1,13,2,699.65,1399.30
19656,2,19,3,731.08,2193.24
19656,3,26,4,774.20,3096.80
19656,4,64,2,162.37,324.74
19656,5,41,4,271.40,1085.60
19656,6,15,5,957.43,4787.15
19656,7,71,3,377.04,1131.12
19656,8,77,3,243.26,729.78
19656,9,59,3,861.48,2584.44
19656,10,52,4,511.98,2047.92
19657,1,83,3,169.30,507.90
19658,1,77,1,243.26,243.26
19658,2,52,3,511.98,1535.94
19658,3,16,2,106.70,213.40
19658,4,63,1,115.99,115.99
19658,5,46,5,147.16,735.80
19658,6,28,3,383.23,1149.69
19659,1,28,3,383.23,1149.69
19659,2,14,3,281.48,844.44
19659,3,75,3,116.31,348.93
19659,4,55,4,793.12,3172.48
19659,5,13,3,699.65,2098.95
19660,1,60,3,681.88,2045.64
19660,2,55,2,793.12,1586.24
19660,3,17,1,101.23,101.23
19661,1,61,1,683.30,683.30
19661,2,79,5,90.23,451.15
19661,3,100,5,578.33,2891.65
19662,1,87,3,714.38,2143.14
19662,2,72,1,541.68,541.68
19662,3,58,4,531.47,2125.88
19662,4,15,1,957.43,957.43
19662,5,56,2,598.43,1196.86
19662,6,54,2,157.08,314.16
19662,7,61,2,683.30,1366.60
19662,8,86,2,756.49,1512.98
19663,1,81,5,767.01,3835.05
19663,2,25,1,50.60,50.60
19663,3,99,5,541.54,2707.70
19663,4,7,2,222.54,445.08
19663,5,23,1,886.02,886.02
19664,1,2,4,742.84,2971.36
19664,2,32,4,703.31,2813.24
19664,3,47,1,250.39,250.39
19665,1,51,4,997.34,3989.36
19666,1,49,4,431.29,1725.16
19666,2,65,5,954.05,4770.25
19666,3,60,1,681.88,681.88
19666,4,23,5,886.02,4430.10
19666,5,45,4,398.65,1594.60
19666,6,48,2,541.28,1082.56
19666,7,32,2,703.31,1406.62
